541.536	-0.0030233565107149404	0.21970657273101585	-1.315500316506139	-0.00039208515548452307	0.001349230226080664
541.576	-0.0030239500050903527	0.21970680449604613	-1.3154996036964521	0.00018251888221041418	-0.00036691877965131013
541.616	-0.0030275145441757516	0.2197092537832115	-1.3154888127587225	-1.2820749290244123e-05	3.593374122699234e-05
541.655	-0.003026745676692307	0.21971115420057855	-1.3154811969449343	-0.00035840226417254686	0.0014257185943241345
541.695	-0.0030301527113651867	0.21971208637568015	-1.3154789512471432	2.043473885712777e-05	1.027559925698634e-05
541.736	-0.003028373257690637	0.21971544831022968	-1.315468867837452	9.526370719129921e-05	-0.0008434954574607571
541.776	-0.0030309958802009172	0.21971548864834878	-1.315464744731663	-0.00020865615451683118	0.0010604207868559633
541.816	-0.0030307179256532472	0.21971828266658633	-1.315460418843659	0.00011912977488466021	-0.0009096791260288573
541.856	-0.003033835432216178	0.21971889412732276	-1.3154524595910622	-0.0003380416178229843	0.0015650864696048498
541.899	-0.0030345011510304644	0.21972027639459302	-1.3154530542086014	0.0001105365411850322	-0.0007070789999485551
541.947	-0.0030362127022503516	0.21972389529963193	-1.3154349993872403	-0.0001585386831574924	0.0005321817794287319
541.991	-0.0030380778224373406	0.21972323510245131	-1.3154417347136533	0.000156001790113312	0.00013213250986274106
542.039	-0.0030368631145347436	0.2197272668113265	-1.3154299697138816	0.00011459758386052372	-0.0009028573049799027
542.087	-0.0030387896713666117	0.21972851638519936	-1.31542052320573	-0.000320724752783456	0.001110380118085481
542.135	-0.0030394816817393283	0.2197302449729829	-1.3154215057725742	0.00010453504838253298	-0.0008145794801058531
542.183	-0.0030425306274234794	0.2197321004862317	-1.3154070176287573	-0.00038477847869814396	0.0015273759869409503
542.183	-0.0030438352351315687	0.21973264544450227	-1.3154096945968943	0.0001917843018003396	-0.0010660873440858987
542.231	-0.0030432067142155232	0.21973635162719582	-1.3153941882857685	3.236954092753748e-05	-0.0005311137091913429
542.256	-0.0030439468106413306	0.21973623043802212	-1.3153950427199084	9.302501886414278e-06	0.0008837874716800968
542.299	-0.0030442525505207513	0.2197394520788195	-1.315388270743061	1.1326207796540676e-05	-0.0003324381447003083
